09/30/18 23:40:29,7.100000,63.000000,63.000000,7.050000,65.750100,6.555039,59.941136,6.388300,63.199132,39.000000,8.400000,09/30/18 23:39:49,18.000000,10.400000,09/30/18 23:06:18,74.100000,87.000000,71.724483,77.000000,69.965285,43.925884,75.925884,09/17/18 00:00:00,28.640000,29.896305,2800.035951,80.613300,0.849621,0.739170,27.900830,0.069347,0.070489,0.001142,0.907858,2891.205402,1.044805,0.050000,0.050000,7.860000,66.620000,0.000000,980.000000,0.000000,0.000000,0.000000,0.000000
09/30/18 23:40:44,6.400000,60.000000,60.000000,6.600000,55.749357,6.675194,59.792830,6.407800,63.135240,39.000000,8.400000,09/30/18 23:39:49,18.000000,10.400000,09/30/18 23:06:18,74.100000,87.000000,72.183786,77.000000,69.965285,43.925563,75.925563,09/17/18 00:00:00,28.640000,29.896305,2800.035951,80.613300,0.849621,0.739170,27.900830,0.069347,0.070489,0.001142,0.907858,2891.205402,1.044805,0.050000,0.050000,7.860000,66.620000,0.000000,980.000000,0.000000,0.000000,0.000000,0.000000
09/30/18 23:40:59,6.300000,66.000000,66.000000,6.750000,65.500610,6.698450,60.656065,6.400936,63.124207,39.000000,8.400000,09/30/18 23:39:49,18.000000,10.400000,09/30/18 23:06:18,74.100000,87.100000,72.252498,77.000000,69.999095,43.925242,75.925242,09/17/18 00:00:00,28.640000,29.896305,2800.414253,80.633588,0.849621,0.740020,27.899980,0.069345,0.070488,0.001144,0.907831,2892.116188,1.044837,0.050000,0.050000,7.860000,66.620000,0.000000,980.000000,0.000000,0.000000,0.000000,0.000000
09/30/18 23:41:14,6.400000,70.000000,70.000000,6.275000,64.001374,6.753488,59.908293,6.417473,62.922207,39.000000,8.400000,09/30/18 23:39:49,18.000000,10.400000,09/30/18 23:06:18,74.300000,87.000000,72.405939,77.000000,70.161788,43.924956,75.924956,09/17/18 00:00:00,28.640000,29.896305,2814.794422,80.845148,0.855330,0.744137,27.895863,0.069308,0.070458,0.001150,0.907357,2907.740915,1.045187,0.050000,0.050000,7.860000,66.620000,0.000000,980.000000,0.000000,0.000000,0.000000,0.000000
09/30/18 23:41:29,6.500000,65.000000,65.000000,7.225000,61.750900,6.865116,60.569624,6.448674,62.925272,39.000000,8.400000,09/30/18 23:39:49,18.000000,10.400000,09/30/18 23:06:18,74.100000,87.000000,72.115885,77.000000,69.965285,43.924635,75.924635,09/17/18 00:00:00,28.640000,29.896305,2800.035951,80.613300,0.849621,0.739170,27.900830,0.069347,0.070489,0.001142,0.907858,2891.205402,1.044805,0.050000,0.050000,7.860000,66.620000,0.000000,980.000000,0.000000,0.000000,0.000000,0.000000
09/30/18 23:41:44,6.400000,69.000000,69.000000,6.700000,67.249957,6.871318,61.666915,6.453666,62.958243,39.000000,8.400000,09/30/18 23:39:49,18.000000,10.400000,09/30/18 23:06:18,74.100000,86.800000,72.183786,77.000000,69.897562,43.924314,75.924314,09/17/18 00:00:00,28.640000,29.896305,2799.279357,80.572724,0.849621,0.737471,27.902529,0.069351,0.070491,0.001140,0.907914,2889.383914,1.044741,0.050000,0.050000,7.860000,66.620000,0.000000,980.000000,0.000000,0.000000,0.000000,0.000000
09/30/18 23:41:59,6.500000,61.000000,61.000000,6.675000,63.000000,6.851163,62.932819,6.445710,63.039738,39.000000,8.400000,09/30/18 23:39:49,18.000000,10.400000,09/30/18 23:06:18,74.100000,86.900000,72.115885,77.000000,69.931441,43.923994,75.923994,09/17/18 00:00:00,28.640000,29.896305,2799.657652,80.593012,0.849621,0.738320,27.901680,0.069349,0.070490,0.001141,0.907886,2890.294644,1.044773,0.050000,0.050000,7.860000,66.620000,0.000000,980.000000,0.000000,0.000000,0.000000,0.000000
09/30/18 23:42:15,7.500000,66.000000,66.000000,7.600000,64.749986,6.940310,62.374258,6.453978,63.102499,39.000000,8.400000,09/30/18 23:39:49,18.000000,10.400000,09/30/18 23:06:18,74.100000,87.000000,71.477628,77.000000,69.965285,43.923673,75.923673,09/17/18 00:00:00,28.640000,29.896305,2800.035951,80.613300,0.849621,0.739170,27.900830,0.069347,0.070489,0.001142,0.907858,2891.205402,1.044805,0.050000,0.050000,7.860000,66.620000,0.000000,980.000000,0.000000,0.000000,0.000000,0.000000
09/30/18 23:42:30,7.200000,64.000000,64.000000,7.500000,59.499428,7.022481,62.954399,6.493136,63.152330,39.000000,8.400000,09/30/18 23:39:49,18.000000,10.400000,09/30/18 23:06:18,74.100000,87.100000,71.661765,77.000000,69.999095,43.923353,75.923353,09/17/18 00:00:00,28.640000,29.896305,2800.414253,80.633588,0.849621,0.740020,27.899980,0.069345,0.070488,0.001144,0.907831,2892.116188,1.044837,0.050000,0.050000,7.860000,66.620000,0.000000,980.000000,0.000000,0.000000,0.000000,0.000000
09/30/18 23:42:45,6.900000,52.000000,52.000000,6.950000,55.500305,7.055039,64.086541,6.505616,63.169606,39.000000,8.400000,09/30/18 23:39:49,18.000000,10.400000,09/30/18 23:06:18,74.100000,87.000000,71.852013,77.000000,69.965285,43.923032,75.923032,09/17/18 00:00:00,28.640000,29.896305,2800.035951,80.613300,0.849621,0.739170,27.900830,0.069347,0.070489,0.001142,0.907858,2891.205402,1.044805,0.050000,0.050000,7.860000,66.620000,0.000000,980.000000,0.000000,0.000000,0.000000,0.000000
